Sindaci e Vicesindaci - elenco completo Italia
aggiornato al 6/4/2020
codice_regione;codice_provincia;codice_comune;denominazione_comune;sigla_provincia;popolazione_censita;titolo_accademico;cognome;nome;sesso;data_nascita;luogo_nascita;descrizione_carica;data_elezione;data_entrata_in_carica;partito;titolo_studio;professione
05;054;0040;ANGUILLARA VENETA;PD;4594;ING;BUOSO;ALESSANDRA;F;24/08/1977;PADOVA (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: CAMBIARE SI PUÒ;LAUREA;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
05;054;0050;ARQUA' PETRARCA;PD;1847;GEOM;CALLEGARO;LUCA;M;06/03/1968;ARQUA' PETRARCA (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: POPOLO DI ARQUA';LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
05;054;0060;ARRE;PD;2191;;TEOBALDO;MICHELE;M;18/04/1967;PADOVA (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: ARRE VIVA;LAUREA;DISEGNATORI TECNICI E CARTOGRAFI
05;054;0070;ARZERGRANDE;PD;4682;GEOM;LAZZARIN;FILIPPO;M;19/08/1984;PIOVE DI SACCO (PD);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: INSIEME PER VOI;LICENZA MEDIA SUPERIORE;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
05;054;0080;BAGNOLI DI SOPRA;PD;3626;;MILAN;ROBERTO;M;15/10/1974;MONSELICE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: BAGNOLI NUOVO PERCORSO;LAUREA;SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI
05;054;0090;BAONE;PD;3108;;CORSO;FRANCESCO;M;29/01/1950;BAONE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: CIWIKAMENTE;LAUREA;PERSONE RITIRATE DAL LAVORO
05;054;0100;BARBONA;PD;733;;PEOTTA;FRANCESCO;M;19/07/1971;MONSELICE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: INSIEME PER BARBONA;LAUREA;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
05;054;0110;BATTAGLIA TERME;PD;3933;GEOM;MOMOLO;MASSIMO;M;05/10/1958;MONSELICE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: BATTAGLIA TERME CAMBIA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
05;054;0120;BOARA PISANI;PD;2611;DOTT;PESCARIN;LUCA;M;20/01/1967;ROVIGO (RO);Sindaco;05/06/2016;05/06/2016;LISTA CIVICA: PER BOARA;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
05;054;0125;BORGO VENETO;PD;6981;;SIGOLOTTO;MICHELE;M;16/01/1975;MONTAGNANA (PD);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: BORGO VENETO 3.0;TITOLI O DIPLOMI PROFESSIONALI POST MEDIA INFER.;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
05;054;0130;BORGORICCO;PD;8478;;STEFANI;ALBERTO;M;16/11/1992;CAMPOSAMPIERO (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: STEFANI SINDACO;;
05;054;0140;BOVOLENTA;PD;3349;;PITTARELLO;ANNA;F;24/04/1976;PIOVE DI SACCO (PD);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: BOVOLENTA VIVA;TITOLI O DIPLOMI PROFESSIONALI POST MEDIA INFER.;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
05;054;0150;BRUGINE;PD;6812;;GIRALDO;MICHELE;M;06/01/1983;PIOVE DI SACCO (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: INSIEME SI PUÒ;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;GEOMETRI E PERITI EDILI
05;054;0160;CADONEGHE;PD;15964;;SCHIESARO;MARCO;M;26/11/1986;PADOVA (PD);Sindaco;26/05/2019;11/06/2019;FORZA ITALIA | LISTA COMPOSITA: IL POPOLO DELLA FAMIGLIA-CADONEGHE DOMANI | LEGA SALVINI | LISTA CIVICA: MARCO SCHIESARO SINDACO | FRATELLI D'ITALIA;;
05;054;0170;CAMPODARSEGO;PD;14169;;PATRON;MIRKO;M;03/09/1962;CAMPOSAMPIERO (PD);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: MIRKO PATRON SINDACO DI TUTTI;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
05;054;0180;CAMPODORO;PD;2725;;VEZZARO;GIANFRANCO;M;10/07/1968;CITTADELLA (PD);Sindaco;26/05/2019;10/06/2019;LISTA COMPOSITA: LEGA SALVINI-FRATELLI D'ITALIA;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
05;054;0190;CAMPOSAMPIERO;PD;12019;;MACCARRONE;KATIA;F;06/05/1962;CAMPOSAMPIERO (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: CAMPOSAMPIERO PIÙ;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;INSEGNANTI NON ALTROVE CLASSIFICATI
05;054;0200;CAMPO SAN MARTINO;PD;5724;;TARDIVO;DARIO LUIGI;M;31/08/1980;CAMPOSAMPIERO (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: IL NOSTRO IMPEGNO;LAUREA;COMMERCIANTI E ESERCENTI DI NEGOZIO
05;054;0210;CANDIANA;PD;2468;;MANFRIN;LUCA;M;19/12/1978;CONSELVE (PD);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: FUTURO INSIEME;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONDUCENTI DI TRAMVIE E SIMILI
05;054;0220;CARCERI;PD;1600;;BUSINARO;TIBERIO;M;29/09/1968;ESTE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: BUSINARO SINDACO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI E MEDIATORI DEL CREDITO E ASSICURAZIONI, DEI TRASPORTI E DEI SERVIZI
05;054;0230;CARMIGNANO DI BRENTA;PD;7540;;BOLIS;ALESSANDRO;M;08/05/1977;CITTADELLA (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: SÌ CARMIGNANO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
05;054;0260;CARTURA;PD;4623;INS;FRANZOLIN;PASQUALINA;F;03/02/1961;CARTURA (PD);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: RINNOVO NELLA CONTINUITA';LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;INSEGNANTI DI SCUOLA ELEMENTARE E ASSIMILATI
05;054;0280;CASALSERUGO;PD;5452;ARCH;CECCHINATO;MATTEO;M;22/04/1973;PADOVA (PD);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: PER CASALSERUGO E RONCHI;LAUREA;ARCHITETTI
05;054;0290;CASTELBALDO;PD;1625;DOTT;BERNARDINELLO;RICCARDO;M;08/01/1985;BADIA POLESINE (RO);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: LINEAFUTURA PER CASTELBALDO;LAUREA;COMPONENTI DI ASSEMBLEE LEGISLATIVE NAZIONALI E COMUNITARIE O DI ORGANI DI GOVERNO A LIVELLO NAZIONALE E COMUNITARIO
05;054;0300;CERVARESE SANTA CROCE;PD;5698;;CAMPAGNOLO;MASSIMO;M;20/05/1962;CERVARESE SANTA CROCE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: MASSIMO CAMPAGNOLO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Impiegati di amministrazioni, organi ed enti pubblici con qualifiche non direttive
05;054;0310;CINTO EUGANEO;PD;2023;DOTT;ROCCA;PAOLO;M;28/10/1952;MONSELICE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PROGETTO COMUNE;LAUREA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
05;054;0320;CITTADELLA;PD;19956;;PIEROBON;LUCA;M;23/08/1973;CITTADELLA (PD);Sindaco;05/06/2016;09/06/2016;LISTA CIVICA: FORZA CITTADELLA | LISTA CIVICA: CIVICA SAN MARCO | LISTA CIVICA: BITONCI PER PIEROBON SINDACO | LISTA CIVICA: CITTADELLA CRESCE CON TE | LEGA NORD;LAUREA;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
05;054;0330;CODEVIGO;PD;6453;AVV;VESSIO;FRANCESCO;M;28/12/1970;PADOVA (PD);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: LA SCELTA;LAUREA;Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici
05;054;0340;CONSELVE;PD;10293;INS;BOCCARDO;MARIA ALBERTA;F;23/09/1951;TERRASSA PADOVANA (PD);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: PROGETTO COMUNE;LICENZA MEDIA SUPERIORE;SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI
05;054;0350;CORREZZOLA;PD;5488;;FECCHIO;MAURO;M;18/07/1969;PIOVE DI SACCO (PD);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: PROGETTO CORREZZOLA;LAUREA;RAPPRESENTANTI E MEDIATORI DEL CREDITO E ASSICURAZIONI, DEI TRASPORTI E DEI SERVIZI
05;054;0360;CURTAROLO;PD;7175;;ROCCHIO;MARTINA;F;25/07/1980;PADOVA (PD);Sindaco;26/05/2019;27/05/2019;LEGA SALVINI;LAUREA;Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici
05;054;0361;DUE CARRARE;PD;8943;;MORO;DAVIDE;M;05/07/1977;MONSELICE (PD);Sindaco;31/05/2015;01/06/2015;LISTA CIVICA: PRATICAMENTE DUE CARRARE;SPECIALIZZAZIONE POST LAUREA / DOTTORATO DI RICERCA;SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI
05;054;0370;ESTE;PD;16576;;GALLANA;ROBERTA;F;13/11/1963;ESTE (PD);Sindaco;05/06/2016;21/06/2016;LISTA CIVICA: ESTEVIVA ESTECONTE | LISTA CIVICA: ROBERTA GALLANA SINDACO | LEGA NORD | FORZA ITALIA;;
05;054;0380;FONTANIVA;PD;8168;DOTT;PITTON;EDOARDO;M;31/08/1991;CASTELFRANCO VENETO (TV);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: FONTANIVA@TTIVA;LAUREA;
05;054;0390;GALLIERA VENETA;PD;7042;;PERFETTI;ITALO;M;27/09/1964;CITTADELLA (PD);Sindaco;26/05/2019;27/05/2019;LEGA SALVINI;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;COMMERCIANTI E ESERCENTI DI NEGOZIO
05;054;0400;GALZIGNANO TERME;PD;4416;DOTT;MASIN;RICCARDO;M;26/02/1974;MONSELICE (PD);Sindaco;10/06/2018;10/06/2018;LISTA CIVICA: UNITI PER GALZIGNANO TERME;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
05;054;0410;GAZZO;PD;4291;;LEONARDI;ORNELLA;F;16/11/1965;VICENZA (VI);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: INSIEME PER GAZZO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI NON ALTROVE CLASSIFICATI
05;054;0420;GRANTORTO;PD;4661;DOTT;GAVIN;LUCIANO;M;17/04/1958;GRANTORTO (PD);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: VIVERE GRANTORTO;LAUREA;DIRIGENTI DI AMMINISTRAZIONI, ORGANI ED ENTI PUBBLICI
05;054;0430;GRANZE;PD;2022;;FUSARO;DAMIANO;M;22/11/1985;PADOVA (PD);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: MIGLIORIAMO INSIEME;LAUREA  BREVE;
05;054;0440;LEGNARO;PD;8544;;DANIELETTO;VINCENZO;M;28/04/1966;PADOVA (PD);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: MODERATI PER LEGNARO;LICENZA MEDIA SUPERIORE;SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE
05;054;0450;LIMENA;PD;7699;;TONAZZO;STEFANO;M;16/12/1970;PADOVA (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: LIMENA CIVICA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
05;054;0460;LOREGGIA;PD;7297;;BUI;FABIO;M;28/06/1965;VENEZIA (VE);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: LOREGGIA DOMANI;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;Impiegati di amministrazioni, organi ed enti pubblici con qualifiche direttive
05;054;0470;LOZZO ATESTINO;PD;3179;DOTT;RUFFIN;FABIO;M;19/02/1971;ESTE (PD);Sindaco;11/06/2017;11/06/2017;LISTA CIVICA: CONTINUITA' E RINNOVAMENTO;LAUREA;SPECIALISTI E TECNICI IN SCIENZE E ATTIVITA' GESTIONALI, COMMERCIALI E BANCARIE
05;054;0480;MASERA' DI PADOVA;PD;9045;;VOLPONI;GABRIELE;M;09/03/1974;CONSELVE (PD);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: UNITI PER MASERA' E BERTIPAGLIA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;COMMERCIANTI E ESERCENTI DI NEGOZIO
05;054;0490;MASI;PD;1782;;GALASSINI;COSIMO;M;08/09/1952;LUSIA (RO);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: ATTIVAMENTE MASI;LICENZA MEDIA SUPERIORE;CONDIZIONI NON PROFESSIONALI
05;054;0500;MASSANZAGO;PD;5872;PROF;SCATTOLIN;STEFANO;M;18/11/1955;NOALE (VE);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PER MASSANZAGO SANDONO ZEMINIANA;LAUREA;PROFESSORI DI SCUOLA MEDIA E ASSIMILATI
05;054;0520;MEGLIADINO SAN VITALE;PD;1977;AVV;MIZZON;SILVIA;F;26/03/1976;MONTAGNANA (PD);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: PER MEGLIADINO CIVICA VITALE;LAUREA;Procuratori legali e avvocati ed esperti legali in imprese o enti pubblici
05;054;0530;MERLARA;PD;2831;PROF;CORRADIN;CLAUDIA;F;23/02/1948;MERLARA (PD);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: MERLARA BENE COMUNE;LAUREA;PROFESSORI DI SCUOLA MEDIA E ASSIMILATI
05;054;0540;MESTRINO;PD;10961;;AGOSTINI;MARCO;M;27/11/1973;PADOVA (PD);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: PER MESTRINO;LAUREA;SPECIALISTI E TECNICI NELLE SCIENZE DELLA SALUTE E ADDETTI A SERVIZI SANITARI
05;054;0550;MONSELICE;PD;17451;;BEDIN;GIORGIA;F;14/02/1978;MONSELICE (PD);Sindaco;26/05/2019;11/06/2019;LISTA CIVICA: NOI CON STEFANO PERARO | LISTA CIVICA: MOVIMENTO CITTADINO | LEGA SALVINI | LISTA CIVICA: GIORGIA BEDIN SINDACO;LAUREA;SPECIALISTI IN SCIENZE GIURIDICHE
05;054;0560;MONTAGNANA;PD;9421;RAG;BORGHESAN;LOREDANA;F;18/01/1956;MONTAGNANA (PD);Sindaco;05/06/2016;06/06/2016;LEGA NORD-CIVICHE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI E MEDIATORI DEL CREDITO E ASSICURAZIONI, DEI TRASPORTI E DEI SERVIZI
05;054;0570;MONTEGROTTO TERME;PD;11074;;MORTANDELLO;RICCARDO;M;28/06/1981;PADOVA (PD);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: NUOVA MONTEGROTTO;LICENZA MEDIA SUPERIORE;Tecnici delle attività turistiche e ricettive (agenti di viaggio, guide ed accompagnatori specializzati, animatori turistici, tecnici dell'organizzazione di fiere e convegni, ecc.)
05;054;0580;NOVENTA PADOVANA;PD;10881;;BISATO;LUIGI;M;05/01/1971;NOVENTA PADOVANA (PD);Sindaco;05/06/2016;05/06/2016;LISTA CIVICA: BISATO SINDACO;LAUREA;Impiegati di aziende, imprese, enti economici e soggetti di diritto privato con qualifiche direttive
05;054;0590;OSPEDALETTO EUGANEO;PD;5876;ARCH;SCAPIN;GIACOMO;M;08/01/1958;PONSO (PD);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: COMUNE E CITTADINI;LAUREA;Architetti, urbanisti e specialisti del recupero e della conservazione del territorio
05;054;0600;PADOVA;PD;206192;;GIORDANI;SERGIO;M;10/05/1953;PADOVA (PD);Sindaco;11/06/2017;28/06/2017;LISTA CIVICA: AREA CIVICA | LISTA CIVICA: LORENZONI SINDACO | LISTA CIVICA: PADOVA BENE COMUNE | LISTA CIVICA: PADOVA E' GIORDANI | LISTA CIVICA: GIORDANI SINDACO | LISTA CIVICA: COALIZIONE CIVICA PER PADOVA | PARTITO DEMOCRATICO;;
05;054;0610;PERNUMIA;PD;3915;;SIMONETTO;LUCIANO;M;19/02/1952;PERNUMIA (PD);Sindaco;31/05/2015;31/05/2015;LISTA CIVICA: PARTECIPARE CONDIVIDERE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;CONTABILI, ECONOMI, CASSIERI NON ALTROVE CLASSIFICATI
05;054;0620;PIACENZA D'ADIGE;PD;1379;;MAGRI;PRIMO;M;07/02/1958;PIACENZA D'ADIGE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PROGETTO CIVICO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
05;054;0630;PIAZZOLA SUL BRENTA;PD;11130;;MILANI;VALTER;M;20/07/1967;CAMPO SAN MARTINO (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: #IOVOTO MILANI SINDACO;;
05;054;0640;PIOMBINO DESE;PD;9276;;MASON;CESARE;M;09/09/1966;CAMPOSAMPIERO (PD);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: NOI CON VOI;LICENZA MEDIA SUPERIORE;PROFESSIONI NON ALTROVE CLASSIFICABILI
05;054;0650;PIOVE DI SACCO;PD;19067;AVV;GIANELLA;DAVIDE;M;20/12/1980;CAVARZERE (VE);Sindaco;10/06/2018;10/06/2018;LISTA CIVICA: PIOVE CIVICA | LISTA CIVICA: PIOVE DEMOCRATICA | LISTA CIVICA: LISTA PER CORTE;LAUREA;AVVOCATI E PROCURATORI LEGALI
05;054;0660;POLVERARA;PD;3104;ARCH;BULGARELLO;ALICE;F;19/07/1983;PIOVE DI SACCO (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: ATTIVAMENTE POLVERARA;LAUREA;INGEGNERI, ARCHITETTI E ALTRI SPECIALISTI E TECNICI IN MATERIA DI SCIENZE INGEGNERISTICHE, SICUREZZA E TUTELA DEL TERRITORIO, DEGLI EDIFICI E DELL'AMBIENTE, QUALITA' INDUSTRIALE
05;054;0670;PONSO;PD;2449;PROF;CHIODIN;MATTEO;M;10/12/1958;PADOVA (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: MATTEO CHIODIN SINDACO;LAUREA;INSEGNANTI NON ALTROVE CLASSIFICATI
05;054;0680;PONTELONGO;PD;3902;;FRANCO;ROBERTO;M;12/10/1949;PONTELONGO (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: VIVERE PONTELONGO;LICENZA MEDIA SUPERIORE;SPECIALISTI DELLA FORMAZIONE E DELLA RICERCA E ADDETTI A SERVIZI SCOLASTICI
05;054;0690;PONTE SAN NICOLO';PD;13237;;SCHIAVON;MARTINO;M;12/11/1962;PADOVA (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: COMUNITÀ VIVA;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
05;054;0700;POZZONOVO;PD;3653;;LAZZARINI;ARIANNA;F;06/03/1976;MONSELICE (PD);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: PER POZZONOVO E STROPPARE;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
05;054;0710;ROVOLON;PD;4777;AVV;SINIGAGLIA;MARIA ELENA;F;26/02/1979;PADOVA (PD);Sindaco;05/06/2016;06/06/2016;LISTA CIVICA: ROVOLON CHE VOGLIAMO;LAUREA;SPECIALISTI IN SCIENZE GIURIDICHE
05;054;0720;RUBANO;PD;15669;DOTT;DONI;SABRINA;F;13/10/1974;DOLO (VE);Sindaco;26/05/2019;29/05/2019;LISTA CIVICA: RUBANO FUTURA | LISTA CIVICA: VIVERE RUBANO;LAUREA;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
05;054;0730;SACCOLONGO;PD;4934;;GARBIN;STEVE;M;28/01/1986;PADOVA (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: PER CREOLA E SACCOLONGO;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;SCOLARI E STUDENTI
05;054;0750;SAN GIORGIO DELLE PERTICHE;PD;9979;;CANELLA;DANIELE;M;20/01/1991;CAMPOSAMPIERO (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: CAMBIARE SI PUÒ;LICENZA MEDIA INFERIORE;
05;054;0760;SAN GIORGIO IN BOSCO;PD;6244;;PETTENUZZO;NICOLA;M;26/10/1970;CITTADELLA (PD);Sindaco;26/05/2019;27/05/2019;LEGA SALVINI;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
05;054;0770;SAN MARTINO DI LUPARI;PD;13052;DOTT;BORTOT;CORRADO;M;10/02/1960;SAN MARTINO DI LUPARI (PD);Sindaco;26/05/2019;27/05/2019;LEGA SALVINI;LAUREA;Imprenditori, gestori e responsabili di piccole imprese
05;054;0780;SAN PIETRO IN GU;PD;4576;;POLATI;PAOLO;M;02/11/1988;CITTADELLA (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: CONSENSO GUADENSE;LAUREA  BREVE;CONDIZIONI NON PROFESSIONALI
05;054;0790;SAN PIETRO VIMINARIO;PD;3003;;CURZIO;FEDERICO;M;15/06/1969;MONSELICE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: LIBERI PER CAMBIARE;LAUREA;IMPRENDITORI, AMMINISTRATORI, DIRETTORI, GESTORI E RESPONSABILI DI AZIENDE PRIVATE
05;054;0800;SANTA GIUSTINA IN COLLE;PD;7131;;GIACOMAZZI;MORENO;M;28/10/1971;CAMPOSAMPIERO (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: OBIETTIVO COMUNE;;
05;054;0820;SANT'ANGELO DI PIOVE DI SACCO;PD;7211;;SALMASO;MARIANO;M;16/07/1964;SANT'ANGELO DI PIOVE DI SACCO (PD);Sindaco;31/05/2015;18/06/2015;;LAUREA;IMPIEGATI DI AZIENDE, IMPRESE, ENTI ECONOMICI E SOGGETTI DI DIRITTO PRIVATO (NON RICOMPRESI IN ALTRE SPECIFICHE CLASSIFICAZIONI)
05;054;0830;SANT'ELENA;PD;2430;;BARBETTA;EMANUELE;M;20/07/1975;ESTE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: SÌ AMO SANT'ELENA;LAUREA;ALTRI INGEGNERI
05;054;0840;SANT'URBANO;PD;2162;ARCH;FIOCCO;DIONISIO;M;02/02/1965;SANT'URBANO (PD);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: INSIEME PER SANT'URBANO;LAUREA;COMMERCIALISTI E ASSIMILATI
05;054;0850;SAONARA;PD;10043;;STEFAN;WALTER;M;08/01/1952;VIGODARZERE (PD);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: SAONARA DOMANI;LICENZA DI SCUOLA MEDIA INF. O TITOLI EQUIPOLLENTI;RAPPRESENTANTI DI COMMERCIO, VIAGGIATORI, MEDIATORI E ASSIMILATI
05;054;0860;SELVAZZANO DENTRO;PD;22145;;ROSSI;GIOVANNA;F;11/09/1969;CITTADELLA (PD);Sindaco;26/05/2019;29/05/2019;LISTA CIVICA: SELVAZZANO VIVA | LISTA CIVICA: FORZA SELVAZZANO | LISTA CIVICA: SELVAZZANO NUOVA | LISTA CIVICA: SELVAZZANO IN#RETE!;LAUREA;DISOCCUPATI
05;054;0870;SOLESINO;PD;7180;;BENTANI;ELVY;M;09/12/1974;MONSELICE (PD);Sindaco;10/06/2018;11/06/2018;LISTA CIVICA: INSIEME PER SOLESINO;;
05;054;0880;STANGHELLA;PD;4331;;MOSCARDI;SANDRO;M;27/03/1962;MONSELICE (PD);Sindaco;26/05/2019;26/05/2019;LISTA CIVICA: STANGHELLA CHE AVANZA;LICENZA DI SCUOLA MEDIA SUP. O TITOLI EQUIPOLLENTI;IMPRENDITORI TITOLARI E AMMIN. DELEGATI DI IMPRESE INDUSTRIALI, DEI TRASPORTI, DEL CREDITO DEI SERVIZI
05;054;0890;TEOLO;PD;8866;ING;VALDISOLO;MORENO;M;07/02/1971;PADOVA (PD);Sindaco;11/06/2017;12/06/2017;LISTA CIVICA: CONTINUITA' E RINNOVAMENTO;LAUREA;Imprenditori, amministratori, direttori di aziende private di grande o media dimensione
05;054;0900;TERRASSA PADOVANA;PD;2625;;LAZZARIN;MODESTO;M;11/02/1974;CONSELVE (PD);Sindaco;26/05/2019;27/05/2019;LISTA CIVICA: NOI CON LA GENTE;TITOLI O DIPLOMI PROFESSIONALI POST MEDIA INFER.;IMPIEGATI  AMMINISTRATIVI CON MANSIONI DIRETTIVE E DI CONCETTO
